"DISTRITO","UNIDADE","AREA","TRIMESTRE","VALOR"
"Norte","CS SANTINHO",980,"2014 Q2",31
"Norte","CS SANTINHO",981,"2014 Q2",31
"Continente","CS JARDIM ATLÂNTICO",10,"2014 Q3",4
"Continente","CS NOVO CONTINENTE",100,"2014 Q3",17
"Continente","CS NOVO CONTINENTE",101,"2014 Q3",43
"Continente","CS NOVO CONTINENTE",102,"2014 Q3",30
"Continente","CS NOVO CONTINENTE",103,"2014 Q3",14
"Continente","CS JARDIM ATLÂNTICO",11,"2014 Q3",7
"Centro","CS MONTE SERRAT",120,"2014 Q3",25
"Centro","CS MONTE SERRAT",121,"2014 Q3",17
"Centro","CS MONTE SERRAT",122,"2014 Q3",28
"Centro","CS PRAINHA",130,"2014 Q3",40
"Centro","CS PRAINHA",131,"2014 Q3",48
"Centro","CS PRAINHA",132,"2014 Q3",49
"Centro","CS PANTANAL",160,"2014 Q3",65
"Centro","CS PANTANAL",161,"2014 Q3",60
"Centro","CS CÓRREGO GRANDE",170,"2014 Q3",34
"Centro","CS CÓRREGO GRANDE",171,"2014 Q3",25
"Centro","CS CÓRREGO GRANDE",172,"2014 Q3",8
"Centro","CS ITACORUBI",190,"2014 Q3",26
"Centro","CS ITACORUBI",191,"2014 Q3",40
"Centro","CS ITACORUBI",192,"2014 Q3",60
"Centro","CS ITACORUBI",193,"2014 Q3",35
"Continente","CS BALNEÁRIO",20,"2014 Q3",35
"Sul","CS CAIEIRA BARRA DO SUL",200,"2014 Q3",14
"Continente","CS BALNEÁRIO",21,"2014 Q3",43
"Sul","CS ALTO RIBEIRÃO",210,"2014 Q3",11
"Sul","CS RIBEIRÃO DA ILHA",220,"2014 Q3",10
"Sul","CS PANTANO DO SUL",230,"2014 Q3",27
"Sul","CS ARMAÇÃO",240,"2014 Q3",23
"Sul","CS ARMAÇÃO",241,"2014 Q3",23
"Sul","CS ARMAÇÃO",242,"2014 Q3",3
"Sul","CS MORRO DAS PEDRAS",250,"2014 Q3",32
"Sul","CS MORRO DAS PEDRAS",251,"2014 Q3",50
"Sul","CS TAPERA",260,"2014 Q3",26
"Sul","CS TAPERA",261,"2014 Q3",9
"Sul","CS TAPERA",262,"2014 Q3",21
"Sul","CS TAPERA",263,"2014 Q3",24
"Sul","CS CARIANOS",270,"2014 Q3",27
"Sul","CS CARIANOS",271,"2014 Q3",48
"Sul","CS CARIANOS",272,"2014 Q3",8
"Sul","CS CAMPECHE",280,"2014 Q3",54
"Sul","CS CAMPECHE",281,"2014 Q3",32
"Sul","CS RIO TAVARES",290,"2014 Q3",16
"Sul","CS RIO TAVARES",291,"2014 Q3",19
"Sul","CS RIO TAVARES",292,"2014 Q3",6
"Sul","CS RIO TAVARES",293,"2014 Q3",4
"Continente","CS SAPE",30,"2014 Q3",19
"Sul","CS COSTEIRA DO PIRAJUBAÉ",300,"2014 Q3",29
"Sul","CS COSTEIRA DO PIRAJUBAÉ",301,"2014 Q3",30
"Sul","CS COSTEIRA DO PIRAJUBAÉ",302,"2014 Q3",29
"Continente","CS SAPE",31,"2014 Q3",20
"Centro","CS SACO DOS LIMÕES",310,"2014 Q3",5
"Centro","CS SACO DOS LIMÕES",311,"2014 Q3",5
"Centro","CS SACO DOS LIMÕES",312,"2014 Q3",7
"Centro","CS SACO DOS LIMÕES",313,"2014 Q3",0
"Centro","CS SACO DOS LIMÕES",314,"2014 Q3",0
"Centro","CS JOÃO PAULO",320,"2014 Q3",42
"Centro","CS JOÃO PAULO",321,"2014 Q3",30
"Norte","CS SACO GRANDE",330,"2014 Q3",67
"Norte","CS SACO GRANDE",331,"2014 Q3",56
"Norte","CS SACO GRANDE",332,"2014 Q3",75
"Norte","CS SACO GRANDE",333,"2014 Q3",61
"Norte","CS SACO GRANDE",334,"2014 Q3",36
"Norte","CS SACO GRANDE",335,"2014 Q3",51
"Norte","CS VARGEM PEQUENA",340,"2014 Q3",25
"Norte","CS RATONES",350,"2014 Q3",11
"Norte","CS RATONES",351,"2014 Q3",5
"Norte","CS SANTO ANTONIO LISBOA",360,"2014 Q3",54
"Norte","CS SANTO ANTONIO LISBOA",361,"2014 Q3",68
"Norte","CS PONTA DAS CANAS",370,"2014 Q3",8
"Norte","CS PONTA DAS CANAS",371,"2014 Q3",8
"Norte","CS CANASVIEIRAS",380,"2014 Q3",27
"Norte","CS CANASVIEIRAS",381,"2014 Q3",32
"Norte","CS CANASVIEIRAS",382,"2014 Q3",28
"Norte","CS CANASVIEIRAS",383,"2014 Q3",15
"Norte","CS CANASVIEIRAS",384,"2014 Q3",35
"Norte","CS JURERE",390,"2014 Q3",101
"Continente","CS MONTE CRISTO",40,"2014 Q3",67
"Norte","CS CACHOEIRA BOM JESUS",400,"2014 Q3",41
"Norte","CS CACHOEIRA BOM JESUS",401,"2014 Q3",31
"Continente","CS MONTE CRISTO",41,"2014 Q3",34
"Norte","CS VARGEM GRANDE",410,"2014 Q3",12
"Continente","CS MONTE CRISTO",42,"2014 Q3",28
"Norte","CS RIO VERMELHO",420,"2014 Q3",88
"Norte","CS RIO VERMELHO",421,"2014 Q3",72
"Norte","CS RIO VERMELHO",422,"2014 Q3",24
"Norte","CS RIO VERMELHO",423,"2014 Q3",13
"Norte","CS RIO VERMELHO",424,"2014 Q3",21
"Continente","CS MONTE CRISTO",43,"2014 Q3",41
"Norte","CS INGLESES",431,"2014 Q3",44
"Norte","CS INGLESES",432,"2014 Q3",70
"Norte","CS INGLESES",433,"2014 Q3",47
"Norte","CS INGLESES",434,"2014 Q3",33
"Norte","CS INGLESES",435,"2014 Q3",40
"Norte","CS INGLESES",436,"2014 Q3",50
"Norte","CS INGLESES",437,"2014 Q3",9
"Norte","CS INGLESES",438,"2014 Q3",13
"Continente","CS MONTE CRISTO",44,"2014 Q3",70
"Norte","CS BARRA DA LAGOA",440,"2014 Q3",30
"Norte","CS BARRA DA LAGOA",441,"2014 Q3",50
"Norte","CS BARRA DA LAGOA",442,"2014 Q3",10
"Continente","CS MONTE CRISTO",45,"2014 Q3",38
"Sul","CS CANTO DA LAGOA",450,"2014 Q3",34
"Continente","CS MONTE CRISTO",46,"2014 Q3",12
"Sul","CS COSTA DA LAGOA",460,"2014 Q3",1
"Sul","CS LAGOA DA CONCEIÇÃO",470,"2014 Q3",66
"Sul","CS LAGOA DA CONCEIÇÃO",471,"2014 Q3",52
"Sul","CS LAGOA DA CONCEIÇÃO",472,"2014 Q3",37
"Continente","CS ABRAÃO",570,"2014 Q3",32
"Continente","CS ABRAÃO",571,"2014 Q3",30
"Continente","CS ABRAÃO",572,"2014 Q3",25
"Continente","CS CAPOEIRAS",60,"2014 Q3",37
"Continente","CS COQUEIROS",600,"2014 Q3",65
"Continente","CS COQUEIROS",601,"2014 Q3",47
"Continente","CS COQUEIROS",602,"2014 Q3",55
"Continente","CS CAPOEIRAS",61,"2014 Q3",19
"Continente","CS CAPOEIRAS",62,"2014 Q3",23
"Centro","CS AGRONÔMICA",690,"2014 Q3",63
"Centro","CS AGRONÔMICA",691,"2014 Q3",55
"Centro","CS AGRONÔMICA",692,"2014 Q3",34
"Centro","CS AGRONÔMICA",693,"2014 Q3",45
"Continente","CS COLONINHA",70,"2014 Q3",59
"Continente","CS COLONINHA",71,"2014 Q3",38
"Continente","CS COLONINHA",72,"2014 Q3",45
"Sul","CS FAZENDA DO RIO TAVARES",780,"2014 Q3",7
"Sul","CS FAZENDA DO RIO TAVARES",781,"2014 Q3",10
"Continente","CS ESTREITO",80,"2014 Q3",31
"Continente","CS ESTREITO",81,"2014 Q3",19
"Continente","CS ESTREITO",82,"2014 Q3",31
"Continente","CS ESTREITO",83,"2014 Q3",26
"Centro","CS TRINDADE",850,"2014 Q3",73
"Centro","CS TRINDADE",851,"2014 Q3",60
"Centro","CS TRINDADE",852,"2014 Q3",60
"Centro","CS TRINDADE",853,"2014 Q3",36
"Centro","CS TRINDADE",854,"2014 Q3",38
"Continente","CS VILA APARECIDA",90,"2014 Q3",4
"Continente","CS VILA APARECIDA",91,"2014 Q3",2
"Centro","CS CENTRO",950,"2014 Q3",35
"Centro","CS CENTRO",951,"2014 Q3",13
"Centro","CS CENTRO",952,"2014 Q3",20
"Norte","CS SANTINHO",980,"2014 Q3",45
"Norte","CS SANTINHO",981,"2014 Q3",32
"Continente","CS JARDIM ATLÂNTICO",10,"2014 Q4",14
"Continente","CS NOVO CONTINENTE",100,"2014 Q4",10
"Continente","CS NOVO CONTINENTE",101,"2014 Q4",20
"Continente","CS NOVO CONTINENTE",102,"2014 Q4",34
"Continente","CS NOVO CONTINENTE",103,"2014 Q4",12
"Continente","CS JARDIM ATLÂNTICO",11,"2014 Q4",8
"Centro","CS MONTE SERRAT",120,"2014 Q4",24
"Centro","CS MONTE SERRAT",121,"2014 Q4",26
"Centro","CS MONTE SERRAT",122,"2014 Q4",27
"Centro","CS PRAINHA",130,"2014 Q4",17
"Centro","CS PRAINHA",131,"2014 Q4",24
"Centro","CS PRAINHA",132,"2014 Q4",22
"Centro","CS PANTANAL",160,"2014 Q4",34
"Centro","CS PANTANAL",161,"2014 Q4",30
"Centro","CS CÓRREGO GRANDE",170,"2014 Q4",6
"Centro","CS CÓRREGO GRANDE",171,"2014 Q4",6
"Centro","CS CÓRREGO GRANDE",172,"2014 Q4",1
"Centro","CS ITACORUBI",190,"2014 Q4",14
"Centro","CS ITACORUBI",191,"2014 Q4",29
"Centro","CS ITACORUBI",192,"2014 Q4",35
"Centro","CS ITACORUBI",193,"2014 Q4",37
"Continente","CS BALNEÁRIO",20,"2014 Q4",37
"Sul","CS CAIEIRA BARRA DO SUL",200,"2014 Q4",5
"Continente","CS BALNEÁRIO",21,"2014 Q4",47
"Sul","CS ALTO RIBEIRÃO",210,"2014 Q4",1
"Sul","CS RIBEIRÃO DA ILHA",220,"2014 Q4",15
"Sul","CS PANTANO DO SUL",230,"2014 Q4",26
"Sul","CS ARMAÇÃO",240,"2014 Q4",23
"Sul","CS ARMAÇÃO",241,"2014 Q4",23
"Sul","CS ARMAÇÃO",242,"2014 Q4",1
"Sul","CS MORRO DAS PEDRAS",250,"2014 Q4",33
"Sul","CS MORRO DAS PEDRAS",251,"2014 Q4",51
"Sul","CS TAPERA",260,"2014 Q4",21
"Sul","CS TAPERA",261,"2014 Q4",29
"Sul","CS TAPERA",262,"2014 Q4",28
"Sul","CS TAPERA",263,"2014 Q4",15
"Sul","CS CARIANOS",270,"2014 Q4",56
"Sul","CS CARIANOS",271,"2014 Q4",83
"Sul","CS CARIANOS",272,"2014 Q4",7
"Sul","CS CAMPECHE",280,"2014 Q4",53
"Sul","CS CAMPECHE",281,"2014 Q4",25
"Sul","CS RIO TAVARES",290,"2014 Q4",14
"Sul","CS RIO TAVARES",291,"2014 Q4",8
"Sul","CS RIO TAVARES",292,"2014 Q4",10
"Sul","CS RIO TAVARES",293,"2014 Q4",2
"Continente","CS SAPE",30,"2014 Q4",17
"Sul","CS COSTEIRA DO PIRAJUBAÉ",300,"2014 Q4",30
"Sul","CS COSTEIRA DO PIRAJUBAÉ",301,"2014 Q4",28
"Sul","CS COSTEIRA DO PIRAJUBAÉ",302,"2014 Q4",21
"Continente","CS SAPE",31,"2014 Q4",19
"Centro","CS SACO DOS LIMÕES",310,"2014 Q4",3
"Centro","CS SACO DOS LIMÕES",311,"2014 Q4",4
"Centro","CS SACO DOS LIMÕES",312,"2014 Q4",13
"Centro","CS SACO DOS LIMÕES",313,"2014 Q4",1
"Centro","CS SACO DOS LIMÕES",314,"2014 Q4",0
"Centro","CS JOÃO PAULO",320,"2014 Q4",29
"Centro","CS JOÃO PAULO",321,"2014 Q4",25
"Norte","CS SACO GRANDE",330,"2014 Q4",18
"Norte","CS SACO GRANDE",331,"2014 Q4",19
"Norte","CS SACO GRANDE",332,"2014 Q4",40
"Norte","CS SACO GRANDE",333,"2014 Q4",23
"Norte","CS SACO GRANDE",334,"2014 Q4",14
"Norte","CS SACO GRANDE",335,"2014 Q4",18
"Norte","CS VARGEM PEQUENA",340,"2014 Q4",27
"Norte","CS RATONES",350,"2014 Q4",16
"Norte","CS RATONES",351,"2014 Q4",6
"Norte","CS SANTO ANTONIO LISBOA",360,"2014 Q4",38
"Norte","CS SANTO ANTONIO LISBOA",361,"2014 Q4",45
"Norte","CS PONTA DAS CANAS",370,"2014 Q4",65
"Norte","CS PONTA DAS CANAS",371,"2014 Q4",28
"Norte","CS CANASVIEIRAS",380,"2014 Q4",31
"Norte","CS CANASVIEIRAS",381,"2014 Q4",24
"Norte","CS CANASVIEIRAS",382,"2014 Q4",20
"Norte","CS CANASVIEIRAS",383,"2014 Q4",36
"Norte","CS CANASVIEIRAS",384,"2014 Q4",23
"Norte","CS JURERE",390,"2014 Q4",129
"Continente","CS MONTE CRISTO",40,"2014 Q4",53
"Norte","CS CACHOEIRA BOM JESUS",400,"2014 Q4",8
"Norte","CS CACHOEIRA BOM JESUS",401,"2014 Q4",7
"Continente","CS MONTE CRISTO",41,"2014 Q4",99
"Norte","CS VARGEM GRANDE",410,"2014 Q4",17
"Continente","CS MONTE CRISTO",42,"2014 Q4",41
"Norte","CS RIO VERMELHO",420,"2014 Q4",46
"Norte","CS RIO VERMELHO",421,"2014 Q4",69
"Norte","CS RIO VERMELHO",422,"2014 Q4",10
"Norte","CS RIO VERMELHO",423,"2014 Q4",21
"Norte","CS RIO VERMELHO",424,"2014 Q4",29
"Continente","CS MONTE CRISTO",43,"2014 Q4",51
"Norte","CS INGLESES",431,"2014 Q4",29
"Norte","CS INGLESES",432,"2014 Q4",33
"Norte","CS INGLESES",433,"2014 Q4",22
"Norte","CS INGLESES",434,"2014 Q4",16
"Norte","CS INGLESES",435,"2014 Q4",36
"Norte","CS INGLESES",436,"2014 Q4",20
"Norte","CS INGLESES",437,"2014 Q4",9
"Norte","CS INGLESES",438,"2014 Q4",6
"Continente","CS MONTE CRISTO",44,"2014 Q4",63
"Norte","CS BARRA DA LAGOA",440,"2014 Q4",34
"Norte","CS BARRA DA LAGOA",441,"2014 Q4",39
"Norte","CS BARRA DA LAGOA",442,"2014 Q4",8
"Continente","CS MONTE CRISTO",45,"2014 Q4",37
"Sul","CS CANTO DA LAGOA",450,"2014 Q4",23
"Continente","CS MONTE CRISTO",46,"2014 Q4",14
"Sul","CS COSTA DA LAGOA",460,"2014 Q4",8
"Sul","CS LAGOA DA CONCEIÇÃO",470,"2014 Q4",32
"Sul","CS LAGOA DA CONCEIÇÃO",471,"2014 Q4",20
"Sul","CS LAGOA DA CONCEIÇÃO",472,"2014 Q4",14
"Continente","CS ABRAÃO",570,"2014 Q4",11
"Continente","CS ABRAÃO",571,"2014 Q4",34
"Continente","CS ABRAÃO",572,"2014 Q4",9
"Continente","CS CAPOEIRAS",60,"2014 Q4",31
"Continente","CS COQUEIROS",600,"2014 Q4",26
"Continente","CS COQUEIROS",601,"2014 Q4",41
"Continente","CS COQUEIROS",602,"2014 Q4",48
"Continente","CS CAPOEIRAS",61,"2014 Q4",23
"Continente","CS CAPOEIRAS",62,"2014 Q4",17
"Centro","CS AGRONÔMICA",690,"2014 Q4",72
"Centro","CS AGRONÔMICA",691,"2014 Q4",37
"Centro","CS AGRONÔMICA",692,"2014 Q4",51
"Centro","CS AGRONÔMICA",693,"2014 Q4",27
"Continente","CS COLONINHA",70,"2014 Q4",54
"Continente","CS COLONINHA",71,"2014 Q4",43
"Continente","CS COLONINHA",72,"2014 Q4",41
"Sul","CS FAZENDA DO RIO TAVARES",780,"2014 Q4",7
"Sul","CS FAZENDA DO RIO TAVARES",781,"2014 Q4",14
"Continente","CS ESTREITO",80,"2014 Q4",20
"Continente","CS ESTREITO",81,"2014 Q4",13
"Continente","CS ESTREITO",82,"2014 Q4",33
"Continente","CS ESTREITO",83,"2014 Q4",7
"Centro","CS TRINDADE",850,"2014 Q4",36
"Centro","CS TRINDADE",851,"2014 Q4",41
"Centro","CS TRINDADE",852,"2014 Q4",39
"Centro","CS TRINDADE",853,"2014 Q4",26
"Centro","CS TRINDADE",854,"2014 Q4",35
"Continente","CS VILA APARECIDA",90,"2014 Q4",4
"Continente","CS VILA APARECIDA",91,"2014 Q4",4
"Centro","CS CENTRO",950,"2014 Q4",26
"Centro","CS CENTRO",951,"2014 Q4",13
"Centro","CS CENTRO",952,"2014 Q4",20
"Norte","CS SANTINHO",980,"2014 Q4",53
"Norte","CS SANTINHO",981,"2014 Q4",43
"Continente","CS JARDIM ATLÂNTICO",10,"2015 Q1",43
"Continente","CS NOVO CONTINENTE",100,"2015 Q1",24
"Continente","CS NOVO CONTINENTE",101,"2015 Q1",31
"Continente","CS NOVO CONTINENTE",102,"2015 Q1",55
"Continente","CS NOVO CONTINENTE",103,"2015 Q1",12
"Continente","CS JARDIM ATLÂNTICO",11,"2015 Q1",25
"Centro","CS MONTE SERRAT",120,"2015 Q1",7
"Centro","CS MONTE SERRAT",121,"2015 Q1",10
"Centro","CS MONTE SERRAT",122,"2015 Q1",16
"Centro","CS PRAINHA",130,"2015 Q1",8
"Centro","CS PRAINHA",131,"2015 Q1",2
"Centro","CS PRAINHA",132,"2015 Q1",7
"Centro","CS PANTANAL",160,"2015 Q1",39
"Centro","CS PANTANAL",161,"2015 Q1",36
"Centro","CS CÓRREGO GRANDE",170,"2015 Q1",7
"Centro","CS CÓRREGO GRANDE",171,"2015 Q1",1
"Centro","CS CÓRREGO GRANDE",172,"2015 Q1",0
"Centro","CS ITACORUBI",190,"2015 Q1",23
"Centro","CS ITACORUBI",191,"2015 Q1",30
"Centro","CS ITACORUBI",192,"2015 Q1",26
"Centro","CS ITACORUBI",193,"2015 Q1",17
"Continente","CS BALNEÁRIO",20,"2015 Q1",42
"Sul","CS CAIEIRA BARRA DO SUL",200,"2015 Q1",3
"Continente","CS BALNEÁRIO",21,"2015 Q1",30
"Sul","CS ALTO RIBEIRÃO",210,"2015 Q1",7
"Sul","CS RIBEIRÃO DA ILHA",220,"2015 Q1",16
"Sul","CS PANTANO DO SUL",230,"2015 Q1",37
"Sul","CS ARMAÇÃO",240,"2015 Q1",22
"Sul","CS ARMAÇÃO",241,"2015 Q1",9
"Sul","CS ARMAÇÃO",242,"2015 Q1",2
"Sul","CS MORRO DAS PEDRAS",250,"2015 Q1",22
"Sul","CS MORRO DAS PEDRAS",251,"2015 Q1",34
"Sul","CS TAPERA",260,"2015 Q1",14
"Sul","CS TAPERA",261,"2015 Q1",9
"Sul","CS TAPERA",262,"2015 Q1",9
"Sul","CS TAPERA",263,"2015 Q1",15
"Sul","CS CARIANOS",270,"2015 Q1",29
"Sul","CS CARIANOS",271,"2015 Q1",33
"Sul","CS CARIANOS",272,"2015 Q1",0
"Sul","CS CAMPECHE",280,"2015 Q1",38
"Sul","CS CAMPECHE",281,"2015 Q1",18
"Sul","CS RIO TAVARES",290,"2015 Q1",19
"Sul","CS RIO TAVARES",291,"2015 Q1",3
"Sul","CS RIO TAVARES",292,"2015 Q1",2
"Sul","CS RIO TAVARES",293,"2015 Q1",1
"Continente","CS SAPE",30,"2015 Q1",6
"Sul","CS COSTEIRA DO PIRAJUBAÉ",300,"2015 Q1",43
"Sul","CS COSTEIRA DO PIRAJUBAÉ",301,"2015 Q1",42
"Sul","CS COSTEIRA DO PIRAJUBAÉ",302,"2015 Q1",32
"Continente","CS SAPE",31,"2015 Q1",2
"Centro","CS SACO DOS LIMÕES",310,"2015 Q1",3
"Centro","CS SACO DOS LIMÕES",311,"2015 Q1",5
"Centro","CS SACO DOS LIMÕES",312,"2015 Q1",11
"Centro","CS SACO DOS LIMÕES",313,"2015 Q1",2
"Centro","CS SACO DOS LIMÕES",314,"2015 Q1",0
"Centro","CS JOÃO PAULO",320,"2015 Q1",34
"Centro","CS JOÃO PAULO",321,"2015 Q1",40
"Norte","CS SACO GRANDE",330,"2015 Q1",13
"Norte","CS SACO GRANDE",331,"2015 Q1",6
"Norte","CS SACO GRANDE",332,"2015 Q1",12
"Norte","CS SACO GRANDE",333,"2015 Q1",6
"Norte","CS SACO GRANDE",334,"2015 Q1",5
"Norte","CS SACO GRANDE",335,"2015 Q1",7
"Norte","CS VARGEM PEQUENA",340,"2015 Q1",39
"Norte","CS RATONES",350,"2015 Q1",37
"Norte","CS RATONES",351,"2015 Q1",13
"Norte","CS SANTO ANTONIO LISBOA",360,"2015 Q1",29
"Norte","CS SANTO ANTONIO LISBOA",361,"2015 Q1",38
"Norte","CS PONTA DAS CANAS",370,"2015 Q1",48
"Norte","CS PONTA DAS CANAS",371,"2015 Q1",38
"Norte","CS CANASVIEIRAS",380,"2015 Q1",16
"Norte","CS CANASVIEIRAS",381,"2015 Q1",19
"Norte","CS CANASVIEIRAS",382,"2015 Q1",21
"Norte","CS CANASVIEIRAS",383,"2015 Q1",18
"Norte","CS CANASVIEIRAS",384,"2015 Q1",23
"Norte","CS JURERE",390,"2015 Q1",89
"Continente","CS MONTE CRISTO",40,"2015 Q1",35
"Norte","CS CACHOEIRA BOM JESUS",400,"2015 Q1",6
"Norte","CS CACHOEIRA BOM JESUS",401,"2015 Q1",4
"Continente","CS MONTE CRISTO",41,"2015 Q1",53
"Norte","CS VARGEM GRANDE",410,"2015 Q1",55
"Continente","CS MONTE CRISTO",42,"2015 Q1",26
"Norte","CS RIO VERMELHO",420,"2015 Q1",50
"Norte","CS RIO VERMELHO",421,"2015 Q1",81
"Norte","CS RIO VERMELHO",422,"2015 Q1",44
"Norte","CS RIO VERMELHO",423,"2015 Q1",45
"Norte","CS RIO VERMELHO",424,"2015 Q1",24
"Continente","CS MONTE CRISTO",43,"2015 Q1",25
"Norte","CS INGLESES",431,"2015 Q1",28
"Norte","CS INGLESES",432,"2015 Q1",40
"Norte","CS INGLESES",433,"2015 Q1",34
"Norte","CS INGLESES",434,"2015 Q1",25
"Norte","CS INGLESES",435,"2015 Q1",32
"Norte","CS INGLESES",436,"2015 Q1",29
"Norte","CS INGLESES",437,"2015 Q1",2
"Norte","CS INGLESES",438,"2015 Q1",8
"Continente","CS MONTE CRISTO",44,"2015 Q1",41
"Norte","CS BARRA DA LAGOA",440,"2015 Q1",30
"Norte","CS BARRA DA LAGOA",441,"2015 Q1",56
"Norte","CS BARRA DA LAGOA",442,"2015 Q1",10
"Continente","CS MONTE CRISTO",45,"2015 Q1",35
"Sul","CS CANTO DA LAGOA",450,"2015 Q1",23
"Continente","CS MONTE CRISTO",46,"2015 Q1",22
"Sul","CS COSTA DA LAGOA",460,"2015 Q1",0
"Sul","CS LAGOA DA CONCEIÇÃO",470,"2015 Q1",7
"Sul","CS LAGOA DA CONCEIÇÃO",471,"2015 Q1",2
"Sul","CS LAGOA DA CONCEIÇÃO",472,"2015 Q1",1
"Continente","CS ABRAÃO",570,"2015 Q1",7
"Continente","CS ABRAÃO",571,"2015 Q1",7
"Continente","CS ABRAÃO",572,"2015 Q1",6
"Continente","CS CAPOEIRAS",60,"2015 Q1",13
"Continente","CS COQUEIROS",600,"2015 Q1",43
"Continente","CS COQUEIROS",601,"2015 Q1",55
"Continente","CS COQUEIROS",602,"2015 Q1",54
"Continente","CS CAPOEIRAS",61,"2015 Q1",26
"Continente","CS CAPOEIRAS",62,"2015 Q1",17
"Centro","CS AGRONÔMICA",690,"2015 Q1",45
"Centro","CS AGRONÔMICA",691,"2015 Q1",70
"Centro","CS AGRONÔMICA",692,"2015 Q1",23
"Centro","CS AGRONÔMICA",693,"2015 Q1",32
"Continente","CS COLONINHA",70,"2015 Q1",37
"Continente","CS COLONINHA",71,"2015 Q1",39
"Continente","CS COLONINHA",72,"2015 Q1",34
"Sul","CS FAZENDA DO RIO TAVARES",780,"2015 Q1",27
"Sul","CS FAZENDA DO RIO TAVARES",781,"2015 Q1",25
"Continente","CS ESTREITO",80,"2015 Q1",16
"Continente","CS ESTREITO",81,"2015 Q1",18
"Continente","CS ESTREITO",82,"2015 Q1",24
"Continente","CS ESTREITO",83,"2015 Q1",9
"Centro","CS TRINDADE",850,"2015 Q1",30
"Centro","CS TRINDADE",851,"2015 Q1",32
"Centro","CS TRINDADE",852,"2015 Q1",43
"Centro","CS TRINDADE",853,"2015 Q1",37
"Centro","CS TRINDADE",854,"2015 Q1",16
"Continente","CS VILA APARECIDA",90,"2015 Q1",2
"Continente","CS VILA APARECIDA",91,"2015 Q1",3
"Centro","CS CENTRO",950,"2015 Q1",27
"Centro","CS CENTRO",951,"2015 Q1",23
"Centro","CS CENTRO",952,"2015 Q1",20
