"DISTRITO","UNIDADE","AREA","TRIMESTRE","VALOR"
"Norte","CS SANTINHO",980,"2015 Q1",33
"Norte","CS SANTINHO",981,"2015 Q1",36
"Continente","CS JARDIM ATLÂNTICO",10,"2015 Q2",32
"Continente","CS NOVO CONTINENTE",100,"2015 Q2",15
"Continente","CS NOVO CONTINENTE",101,"2015 Q2",27
"Continente","CS NOVO CONTINENTE",102,"2015 Q2",36
"Continente","CS NOVO CONTINENTE",103,"2015 Q2",14
"Continente","CS JARDIM ATLÂNTICO",11,"2015 Q2",16
"Centro","CS MONTE SERRAT",120,"2015 Q2",13
"Centro","CS MONTE SERRAT",121,"2015 Q2",15
"Centro","CS MONTE SERRAT",122,"2015 Q2",20
"Centro","CS PRAINHA",130,"2015 Q2",14
"Centro","CS PRAINHA",131,"2015 Q2",24
"Centro","CS PRAINHA",132,"2015 Q2",18
"Centro","CS PANTANAL",160,"2015 Q2",25
"Centro","CS PANTANAL",161,"2015 Q2",22
"Centro","CS CÓRREGO GRANDE",170,"2015 Q2",43
"Centro","CS CÓRREGO GRANDE",171,"2015 Q2",25
"Centro","CS CÓRREGO GRANDE",172,"2015 Q2",15
"Centro","CS ITACORUBI",190,"2015 Q2",23
"Centro","CS ITACORUBI",191,"2015 Q2",30
"Centro","CS ITACORUBI",192,"2015 Q2",29
"Centro","CS ITACORUBI",193,"2015 Q2",31
"Continente","CS BALNEÁRIO",20,"2015 Q2",44
"Sul","CS CAIEIRA BARRA DO SUL",200,"2015 Q2",4
"Continente","CS BALNEÁRIO",21,"2015 Q2",32
"Sul","CS ALTO RIBEIRÃO",210,"2015 Q2",5
"Sul","CS RIBEIRÃO DA ILHA",220,"2015 Q2",21
"Sul","CS PANTANO DO SUL",230,"2015 Q2",37
"Sul","CS ARMAÇÃO",240,"2015 Q2",22
"Sul","CS ARMAÇÃO",241,"2015 Q2",17
"Sul","CS ARMAÇÃO",242,"2015 Q2",4
"Sul","CS MORRO DAS PEDRAS",250,"2015 Q2",25
"Sul","CS MORRO DAS PEDRAS",251,"2015 Q2",22
"Sul","CS TAPERA",260,"2015 Q2",6
"Sul","CS TAPERA",261,"2015 Q2",2
"Sul","CS TAPERA",262,"2015 Q2",0
"Sul","CS TAPERA",263,"2015 Q2",3
"Sul","CS CARIANOS",270,"2015 Q2",36
"Sul","CS CARIANOS",271,"2015 Q2",35
"Sul","CS CARIANOS",272,"2015 Q2",3
"Sul","CS CAMPECHE",280,"2015 Q2",54
"Sul","CS CAMPECHE",281,"2015 Q2",22
"Sul","CS RIO TAVARES",290,"2015 Q2",13
"Sul","CS RIO TAVARES",291,"2015 Q2",8
"Sul","CS RIO TAVARES",292,"2015 Q2",2
"Sul","CS RIO TAVARES",293,"2015 Q2",1
"Continente","CS SAPE",30,"2015 Q2",16
"Sul","CS COSTEIRA DO PIRAJUBAÉ",300,"2015 Q2",14
"Sul","CS COSTEIRA DO PIRAJUBAÉ",301,"2015 Q2",17
"Sul","CS COSTEIRA DO PIRAJUBAÉ",302,"2015 Q2",15
"Continente","CS SAPE",31,"2015 Q2",17
"Centro","CS SACO DOS LIMÕES",310,"2015 Q2",3
"Centro","CS SACO DOS LIMÕES",311,"2015 Q2",6
"Centro","CS SACO DOS LIMÕES",312,"2015 Q2",7
"Centro","CS SACO DOS LIMÕES",313,"2015 Q2",1
"Centro","CS SACO DOS LIMÕES",314,"2015 Q2",0
"Centro","CS JOÃO PAULO",320,"2015 Q2",44
"Centro","CS JOÃO PAULO",321,"2015 Q2",33
"Norte","CS SACO GRANDE",330,"2015 Q2",2
"Norte","CS SACO GRANDE",331,"2015 Q2",7
"Norte","CS SACO GRANDE",332,"2015 Q2",6
"Norte","CS SACO GRANDE",333,"2015 Q2",4
"Norte","CS SACO GRANDE",334,"2015 Q2",9
"Norte","CS SACO GRANDE",335,"2015 Q2",9
"Norte","CS VARGEM PEQUENA",340,"2015 Q2",29
"Norte","CS RATONES",350,"2015 Q2",36
"Norte","CS RATONES",351,"2015 Q2",19
"Norte","CS SANTO ANTONIO LISBOA",360,"2015 Q2",72
"Norte","CS SANTO ANTONIO LISBOA",361,"2015 Q2",77
"Norte","CS PONTA DAS CANAS",370,"2015 Q2",51
"Norte","CS PONTA DAS CANAS",371,"2015 Q2",23
"Norte","CS CANASVIEIRAS",380,"2015 Q2",16
"Norte","CS CANASVIEIRAS",381,"2015 Q2",19
"Norte","CS CANASVIEIRAS",382,"2015 Q2",23
"Norte","CS CANASVIEIRAS",383,"2015 Q2",10
"Norte","CS CANASVIEIRAS",384,"2015 Q2",18
"Norte","CS JURERE",390,"2015 Q2",79
"Continente","CS MONTE CRISTO",40,"2015 Q2",27
"Norte","CS CACHOEIRA BOM JESUS",400,"2015 Q2",27
"Norte","CS CACHOEIRA BOM JESUS",401,"2015 Q2",17
"Continente","CS MONTE CRISTO",41,"2015 Q2",40
"Norte","CS VARGEM GRANDE",410,"2015 Q2",4
"Continente","CS MONTE CRISTO",42,"2015 Q2",11
"Norte","CS RIO VERMELHO",420,"2015 Q2",61
"Norte","CS RIO VERMELHO",421,"2015 Q2",55
"Norte","CS RIO VERMELHO",422,"2015 Q2",41
"Norte","CS RIO VERMELHO",423,"2015 Q2",46
"Norte","CS RIO VERMELHO",424,"2015 Q2",30
"Continente","CS MONTE CRISTO",43,"2015 Q2",27
"Norte","CS INGLESES",431,"2015 Q2",21
"Norte","CS INGLESES",432,"2015 Q2",24
"Norte","CS INGLESES",433,"2015 Q2",19
"Norte","CS INGLESES",434,"2015 Q2",17
"Norte","CS INGLESES",435,"2015 Q2",13
"Norte","CS INGLESES",436,"2015 Q2",32
"Norte","CS INGLESES",437,"2015 Q2",3
"Norte","CS INGLESES",438,"2015 Q2",3
"Continente","CS MONTE CRISTO",44,"2015 Q2",32
"Norte","CS BARRA DA LAGOA",440,"2015 Q2",22
"Norte","CS BARRA DA LAGOA",441,"2015 Q2",43
"Norte","CS BARRA DA LAGOA",442,"2015 Q2",11
"Continente","CS MONTE CRISTO",45,"2015 Q2",27
"Sul","CS CANTO DA LAGOA",450,"2015 Q2",34
"Continente","CS MONTE CRISTO",46,"2015 Q2",8
"Sul","CS COSTA DA LAGOA",460,"2015 Q2",7
"Sul","CS LAGOA DA CONCEIÇÃO",470,"2015 Q2",4
"Sul","CS LAGOA DA CONCEIÇÃO",471,"2015 Q2",1
"Sul","CS LAGOA DA CONCEIÇÃO",472,"2015 Q2",2
"Continente","CS ABRAÃO",570,"2015 Q2",6
"Continente","CS ABRAÃO",571,"2015 Q2",18
"Continente","CS ABRAÃO",572,"2015 Q2",12
"Continente","CS CAPOEIRAS",60,"2015 Q2",23
"Continente","CS COQUEIROS",600,"2015 Q2",37
"Continente","CS COQUEIROS",601,"2015 Q2",22
"Continente","CS COQUEIROS",602,"2015 Q2",22
"Continente","CS CAPOEIRAS",61,"2015 Q2",16
"Continente","CS CAPOEIRAS",62,"2015 Q2",16
"Centro","CS AGRONÔMICA",690,"2015 Q2",43
"Centro","CS AGRONÔMICA",691,"2015 Q2",21
"Centro","CS AGRONÔMICA",692,"2015 Q2",24
"Centro","CS AGRONÔMICA",693,"2015 Q2",17
"Continente","CS COLONINHA",70,"2015 Q2",43
"Continente","CS COLONINHA",71,"2015 Q2",31
"Continente","CS COLONINHA",72,"2015 Q2",47
"Sul","CS FAZENDA DO RIO TAVARES",780,"2015 Q2",32
"Sul","CS FAZENDA DO RIO TAVARES",781,"2015 Q2",44
"Continente","CS ESTREITO",80,"2015 Q2",19
"Continente","CS ESTREITO",81,"2015 Q2",31
"Continente","CS ESTREITO",82,"2015 Q2",19
"Continente","CS ESTREITO",83,"2015 Q2",35
"Centro","CS TRINDADE",850,"2015 Q2",29
"Centro","CS TRINDADE",851,"2015 Q2",30
"Centro","CS TRINDADE",852,"2015 Q2",27
"Centro","CS TRINDADE",853,"2015 Q2",21
"Centro","CS TRINDADE",854,"2015 Q2",25
"Continente","CS VILA APARECIDA",90,"2015 Q2",19
"Continente","CS VILA APARECIDA",91,"2015 Q2",14
"Centro","CS CENTRO",950,"2015 Q2",31
"Centro","CS CENTRO",951,"2015 Q2",12
"Centro","CS CENTRO",952,"2015 Q2",13
"Norte","CS SANTINHO",980,"2015 Q2",49
"Norte","CS SANTINHO",981,"2015 Q2",51
"Continente","CS JARDIM ATLÂNTICO",10,"2015 Q3",30
"Continente","CS NOVO CONTINENTE",100,"2015 Q3",23
"Continente","CS NOVO CONTINENTE",101,"2015 Q3",16
"Continente","CS NOVO CONTINENTE",102,"2015 Q3",63
"Continente","CS NOVO CONTINENTE",103,"2015 Q3",17
"Continente","CS JARDIM ATLÂNTICO",11,"2015 Q3",21
"Centro","CS MONTE SERRAT",120,"2015 Q3",21
"Centro","CS MONTE SERRAT",121,"2015 Q3",21
"Centro","CS MONTE SERRAT",122,"2015 Q3",27
"Centro","CS PRAINHA",130,"2015 Q3",33
"Centro","CS PRAINHA",131,"2015 Q3",19
"Centro","CS PRAINHA",132,"2015 Q3",56
"Centro","CS PANTANAL",160,"2015 Q3",23
"Centro","CS PANTANAL",161,"2015 Q3",22
"Centro","CS CÓRREGO GRANDE",170,"2015 Q3",60
"Centro","CS CÓRREGO GRANDE",171,"2015 Q3",47
"Centro","CS CÓRREGO GRANDE",172,"2015 Q3",24
"Centro","CS ITACORUBI",190,"2015 Q3",40
"Centro","CS ITACORUBI",191,"2015 Q3",45
"Centro","CS ITACORUBI",192,"2015 Q3",64
"Centro","CS ITACORUBI",193,"2015 Q3",31
"Continente","CS BALNEÁRIO",20,"2015 Q3",48
"Sul","CS CAIEIRA BARRA DO SUL",200,"2015 Q3",11
"Continente","CS BALNEÁRIO",21,"2015 Q3",44
"Sul","CS ALTO RIBEIRÃO",210,"2015 Q3",11
"Sul","CS RIBEIRÃO DA ILHA",220,"2015 Q3",33
"Sul","CS PANTANO DO SUL",230,"2015 Q3",35
"Sul","CS ARMAÇÃO",240,"2015 Q3",10
"Sul","CS ARMAÇÃO",241,"2015 Q3",19
"Sul","CS ARMAÇÃO",242,"2015 Q3",5
"Sul","CS MORRO DAS PEDRAS",250,"2015 Q3",28
"Sul","CS MORRO DAS PEDRAS",251,"2015 Q3",61
"Sul","CS TAPERA",260,"2015 Q3",2
"Sul","CS TAPERA",261,"2015 Q3",7
"Sul","CS TAPERA",262,"2015 Q3",3
"Sul","CS TAPERA",263,"2015 Q3",7
"Sul","CS CARIANOS",270,"2015 Q3",40
"Sul","CS CARIANOS",271,"2015 Q3",65
"Sul","CS CARIANOS",272,"2015 Q3",6
"Sul","CS CAMPECHE",280,"2015 Q3",44
"Sul","CS CAMPECHE",281,"2015 Q3",21
"Sul","CS RIO TAVARES",290,"2015 Q3",17
"Sul","CS RIO TAVARES",291,"2015 Q3",8
"Sul","CS RIO TAVARES",292,"2015 Q3",2
"Sul","CS RIO TAVARES",293,"2015 Q3",1
"Continente","CS SAPE",30,"2015 Q3",16
"Sul","CS COSTEIRA DO PIRAJUBAÉ",300,"2015 Q3",34
"Sul","CS COSTEIRA DO PIRAJUBAÉ",301,"2015 Q3",26
"Sul","CS COSTEIRA DO PIRAJUBAÉ",302,"2015 Q3",26
"Continente","CS SAPE",31,"2015 Q3",16
"Centro","CS SACO DOS LIMÕES",310,"2015 Q3",1
"Centro","CS SACO DOS LIMÕES",311,"2015 Q3",3
"Centro","CS SACO DOS LIMÕES",312,"2015 Q3",7
"Centro","CS SACO DOS LIMÕES",313,"2015 Q3",0
"Centro","CS SACO DOS LIMÕES",314,"2015 Q3",1
"Centro","CS JOÃO PAULO",320,"2015 Q3",32
"Centro","CS JOÃO PAULO",321,"2015 Q3",30
"Norte","CS SACO GRANDE",330,"2015 Q3",10
"Norte","CS SACO GRANDE",331,"2015 Q3",12
"Norte","CS SACO GRANDE",332,"2015 Q3",11
"Norte","CS SACO GRANDE",333,"2015 Q3",10
"Norte","CS SACO GRANDE",334,"2015 Q3",5
"Norte","CS SACO GRANDE",335,"2015 Q3",8
"Norte","CS VARGEM PEQUENA",340,"2015 Q3",28
"Norte","CS RATONES",350,"2015 Q3",28
"Norte","CS RATONES",351,"2015 Q3",11
"Norte","CS SANTO ANTONIO LISBOA",360,"2015 Q3",123
"Norte","CS SANTO ANTONIO LISBOA",361,"2015 Q3",84
"Norte","CS PONTA DAS CANAS",370,"2015 Q3",65
"Norte","CS PONTA DAS CANAS",371,"2015 Q3",35
"Norte","CS CANASVIEIRAS",380,"2015 Q3",27
"Norte","CS CANASVIEIRAS",381,"2015 Q3",34
"Norte","CS CANASVIEIRAS",382,"2015 Q3",20
"Norte","CS CANASVIEIRAS",383,"2015 Q3",28
"Norte","CS CANASVIEIRAS",384,"2015 Q3",35
"Norte","CS JURERE",390,"2015 Q3",88
"Continente","CS MONTE CRISTO",40,"2015 Q3",16
"Norte","CS CACHOEIRA BOM JESUS",400,"2015 Q3",58
"Norte","CS CACHOEIRA BOM JESUS",401,"2015 Q3",33
"Continente","CS MONTE CRISTO",41,"2015 Q3",41
"Norte","CS VARGEM GRANDE",410,"2015 Q3",4
"Continente","CS MONTE CRISTO",42,"2015 Q3",16
"Norte","CS RIO VERMELHO",420,"2015 Q3",81
"Norte","CS RIO VERMELHO",421,"2015 Q3",64
"Norte","CS RIO VERMELHO",422,"2015 Q3",43
"Norte","CS RIO VERMELHO",423,"2015 Q3",56
"Norte","CS RIO VERMELHO",424,"2015 Q3",35
"Continente","CS MONTE CRISTO",43,"2015 Q3",21
"Norte","CS INGLESES",431,"2015 Q3",16
"Norte","CS INGLESES",432,"2015 Q3",39
"Norte","CS INGLESES",433,"2015 Q3",26
"Norte","CS INGLESES",434,"2015 Q3",24
"Norte","CS INGLESES",435,"2015 Q3",35
"Norte","CS INGLESES",436,"2015 Q3",44
"Norte","CS INGLESES",437,"2015 Q3",10
"Norte","CS INGLESES",438,"2015 Q3",8
"Continente","CS MONTE CRISTO",44,"2015 Q3",24
"Norte","CS BARRA DA LAGOA",440,"2015 Q3",61
"Norte","CS BARRA DA LAGOA",441,"2015 Q3",74
"Norte","CS BARRA DA LAGOA",442,"2015 Q3",17
"Continente","CS MONTE CRISTO",45,"2015 Q3",15
"Sul","CS CANTO DA LAGOA",450,"2015 Q3",39
"Continente","CS MONTE CRISTO",46,"2015 Q3",7
"Sul","CS COSTA DA LAGOA",460,"2015 Q3",23
"Sul","CS LAGOA DA CONCEIÇÃO",470,"2015 Q3",14
"Sul","CS LAGOA DA CONCEIÇÃO",471,"2015 Q3",11
"Sul","CS LAGOA DA CONCEIÇÃO",472,"2015 Q3",3
"Continente","CS ABRAÃO",570,"2015 Q3",12
"Continente","CS ABRAÃO",571,"2015 Q3",60
"Continente","CS ABRAÃO",572,"2015 Q3",15
"Continente","CS CAPOEIRAS",60,"2015 Q3",63
"Continente","CS COQUEIROS",600,"2015 Q3",42
"Continente","CS COQUEIROS",601,"2015 Q3",41
"Continente","CS COQUEIROS",602,"2015 Q3",40
"Continente","CS CAPOEIRAS",61,"2015 Q3",24
"Continente","CS CAPOEIRAS",62,"2015 Q3",29
"Centro","CS AGRONÔMICA",690,"2015 Q3",54
"Centro","CS AGRONÔMICA",691,"2015 Q3",51
"Centro","CS AGRONÔMICA",692,"2015 Q3",37
"Centro","CS AGRONÔMICA",693,"2015 Q3",35
"Continente","CS COLONINHA",70,"2015 Q3",50
"Continente","CS COLONINHA",71,"2015 Q3",47
"Continente","CS COLONINHA",72,"2015 Q3",58
"Sul","CS FAZENDA DO RIO TAVARES",780,"2015 Q3",53
"Sul","CS FAZENDA DO RIO TAVARES",781,"2015 Q3",58
"Continente","CS ESTREITO",80,"2015 Q3",58
"Continente","CS ESTREITO",81,"2015 Q3",48
"Continente","CS ESTREITO",82,"2015 Q3",38
"Continente","CS ESTREITO",83,"2015 Q3",39
"Centro","CS TRINDADE",850,"2015 Q3",46
"Centro","CS TRINDADE",851,"2015 Q3",31
"Centro","CS TRINDADE",852,"2015 Q3",39
"Centro","CS TRINDADE",853,"2015 Q3",21
"Centro","CS TRINDADE",854,"2015 Q3",17
"Continente","CS VILA APARECIDA",90,"2015 Q3",6
"Continente","CS VILA APARECIDA",91,"2015 Q3",4
"Centro","CS CENTRO",950,"2015 Q3",42
"Centro","CS CENTRO",951,"2015 Q3",20
"Centro","CS CENTRO",952,"2015 Q3",22
"Norte","CS SANTINHO",980,"2015 Q3",52
"Norte","CS SANTINHO",981,"2015 Q3",57
"Continente","CS JARDIM ATLÂNTICO",10,"2015 Q4",16
"Continente","CS NOVO CONTINENTE",100,"2015 Q4",15
"Continente","CS NOVO CONTINENTE",101,"2015 Q4",11
"Continente","CS NOVO CONTINENTE",102,"2015 Q4",29
"Continente","CS NOVO CONTINENTE",103,"2015 Q4",3
"Continente","CS JARDIM ATLÂNTICO",11,"2015 Q4",14
"Centro","CS MONTE SERRAT",120,"2015 Q4",16
"Centro","CS MONTE SERRAT",121,"2015 Q4",15
"Centro","CS MONTE SERRAT",122,"2015 Q4",16
"Centro","CS PRAINHA",130,"2015 Q4",3
"Centro","CS PRAINHA",131,"2015 Q4",8
"Centro","CS PRAINHA",132,"2015 Q4",14
"Centro","CS PANTANAL",160,"2015 Q4",40
"Centro","CS PANTANAL",161,"2015 Q4",57
"Centro","CS CÓRREGO GRANDE",170,"2015 Q4",58
"Centro","CS CÓRREGO GRANDE",171,"2015 Q4",23
"Centro","CS CÓRREGO GRANDE",172,"2015 Q4",27
"Centro","CS ITACORUBI",190,"2015 Q4",33
"Centro","CS ITACORUBI",191,"2015 Q4",49
"Centro","CS ITACORUBI",192,"2015 Q4",37
"Centro","CS ITACORUBI",193,"2015 Q4",27
"Continente","CS BALNEÁRIO",20,"2015 Q4",55
"Sul","CS CAIEIRA BARRA DO SUL",200,"2015 Q4",9
"Continente","CS BALNEÁRIO",21,"2015 Q4",53
"Sul","CS ALTO RIBEIRÃO",210,"2015 Q4",13
"Sul","CS RIBEIRÃO DA ILHA",220,"2015 Q4",38
"Sul","CS PANTANO DO SUL",230,"2015 Q4",27
"Sul","CS ARMAÇÃO",240,"2015 Q4",16
"Sul","CS ARMAÇÃO",241,"2015 Q4",13
"Sul","CS ARMAÇÃO",242,"2015 Q4",0
"Sul","CS MORRO DAS PEDRAS",250,"2015 Q4",21
"Sul","CS MORRO DAS PEDRAS",251,"2015 Q4",43
"Sul","CS TAPERA",260,"2015 Q4",8
"Sul","CS TAPERA",261,"2015 Q4",10
"Sul","CS TAPERA",262,"2015 Q4",13
"Sul","CS TAPERA",263,"2015 Q4",6
"Sul","CS CARIANOS",270,"2015 Q4",66
"Sul","CS CARIANOS",271,"2015 Q4",81
"Sul","CS CARIANOS",272,"2015 Q4",6
"Sul","CS CAMPECHE",280,"2015 Q4",28
"Sul","CS CAMPECHE",281,"2015 Q4",13
"Sul","CS RIO TAVARES",290,"2015 Q4",2
"Sul","CS RIO TAVARES",291,"2015 Q4",4
"Sul","CS RIO TAVARES",292,"2015 Q4",2
"Sul","CS RIO TAVARES",293,"2015 Q4",2
"Continente","CS SAPE",30,"2015 Q4",16
"Sul","CS COSTEIRA DO PIRAJUBAÉ",300,"2015 Q4",25
"Sul","CS COSTEIRA DO PIRAJUBAÉ",301,"2015 Q4",22
"Sul","CS COSTEIRA DO PIRAJUBAÉ",302,"2015 Q4",22
"Continente","CS SAPE",31,"2015 Q4",18
"Centro","CS SACO DOS LIMÕES",310,"2015 Q4",15
"Centro","CS SACO DOS LIMÕES",311,"2015 Q4",22
"Centro","CS SACO DOS LIMÕES",312,"2015 Q4",35
"Centro","CS SACO DOS LIMÕES",313,"2015 Q4",1
"Centro","CS SACO DOS LIMÕES",314,"2015 Q4",2
"Centro","CS JOÃO PAULO",320,"2015 Q4",39
"Centro","CS JOÃO PAULO",321,"2015 Q4",30
"Norte","CS SACO GRANDE",330,"2015 Q4",31
"Norte","CS SACO GRANDE",331,"2015 Q4",28
"Norte","CS SACO GRANDE",332,"2015 Q4",39
"Norte","CS SACO GRANDE",333,"2015 Q4",27
"Norte","CS SACO GRANDE",334,"2015 Q4",17
"Norte","CS SACO GRANDE",335,"2015 Q4",42
"Norte","CS VARGEM PEQUENA",340,"2015 Q4",26
"Norte","CS RATONES",350,"2015 Q4",20
"Norte","CS RATONES",351,"2015 Q4",10
"Norte","CS SANTO ANTONIO LISBOA",360,"2015 Q4",85
"Norte","CS SANTO ANTONIO LISBOA",361,"2015 Q4",56
"Norte","CS PONTA DAS CANAS",370,"2015 Q4",34
"Norte","CS PONTA DAS CANAS",371,"2015 Q4",13
"Norte","CS CANASVIEIRAS",380,"2015 Q4",28
"Norte","CS CANASVIEIRAS",381,"2015 Q4",22
"Norte","CS CANASVIEIRAS",382,"2015 Q4",24
"Norte","CS CANASVIEIRAS",383,"2015 Q4",23
"Norte","CS CANASVIEIRAS",384,"2015 Q4",33
"Norte","CS JURERE",390,"2015 Q4",68
"Continente","CS MONTE CRISTO",40,"2015 Q4",24
"Norte","CS CACHOEIRA BOM JESUS",400,"2015 Q4",34
"Norte","CS CACHOEIRA BOM JESUS",401,"2015 Q4",30
"Continente","CS MONTE CRISTO",41,"2015 Q4",23
"Norte","CS VARGEM GRANDE",410,"2015 Q4",1
"Continente","CS MONTE CRISTO",42,"2015 Q4",10
"Norte","CS RIO VERMELHO",420,"2015 Q4",61
"Norte","CS RIO VERMELHO",421,"2015 Q4",41
"Norte","CS RIO VERMELHO",422,"2015 Q4",34
"Norte","CS RIO VERMELHO",423,"2015 Q4",48
"Norte","CS RIO VERMELHO",424,"2015 Q4",22
"Continente","CS MONTE CRISTO",43,"2015 Q4",20
"Norte","CS INGLESES",431,"2015 Q4",29
"Norte","CS INGLESES",432,"2015 Q4",25
"Norte","CS INGLESES",433,"2015 Q4",28
"Norte","CS INGLESES",434,"2015 Q4",25
"Norte","CS INGLESES",435,"2015 Q4",33
"Norte","CS INGLESES",436,"2015 Q4",26
"Norte","CS INGLESES",437,"2015 Q4",2
"Norte","CS INGLESES",438,"2015 Q4",3
"Continente","CS MONTE CRISTO",44,"2015 Q4",13
"Norte","CS BARRA DA LAGOA",440,"2015 Q4",33
"Norte","CS BARRA DA LAGOA",441,"2015 Q4",40
"Norte","CS BARRA DA LAGOA",442,"2015 Q4",13
"Continente","CS MONTE CRISTO",45,"2015 Q4",12
"Sul","CS CANTO DA LAGOA",450,"2015 Q4",10
"Continente","CS MONTE CRISTO",46,"2015 Q4",2
"Sul","CS COSTA DA LAGOA",460,"2015 Q4",17
"Sul","CS LAGOA DA CONCEIÇÃO",470,"2015 Q4",29
"Sul","CS LAGOA DA CONCEIÇÃO",471,"2015 Q4",21
"Sul","CS LAGOA DA CONCEIÇÃO",472,"2015 Q4",20
"Continente","CS ABRAÃO",570,"2015 Q4",15
"Continente","CS ABRAÃO",571,"2015 Q4",33
"Continente","CS ABRAÃO",572,"2015 Q4",14
"Continente","CS CAPOEIRAS",60,"2015 Q4",18
"Continente","CS COQUEIROS",600,"2015 Q4",42
"Continente","CS COQUEIROS",601,"2015 Q4",55
"Continente","CS COQUEIROS",602,"2015 Q4",29
"Continente","CS CAPOEIRAS",61,"2015 Q4",33
"Continente","CS CAPOEIRAS",62,"2015 Q4",14
"Centro","CS AGRONÔMICA",690,"2015 Q4",68
"Centro","CS AGRONÔMICA",691,"2015 Q4",39
"Centro","CS AGRONÔMICA",692,"2015 Q4",41
"Centro","CS AGRONÔMICA",693,"2015 Q4",33
"Continente","CS COLONINHA",70,"2015 Q4",53
"Continente","CS COLONINHA",71,"2015 Q4",45
"Continente","CS COLONINHA",72,"2015 Q4",50
"Sul","CS FAZENDA DO RIO TAVARES",780,"2015 Q4",30
"Sul","CS FAZENDA DO RIO TAVARES",781,"2015 Q4",29
"Continente","CS ESTREITO",80,"2015 Q4",17
"Continente","CS ESTREITO",81,"2015 Q4",34
"Continente","CS ESTREITO",82,"2015 Q4",29
"Continente","CS ESTREITO",83,"2015 Q4",44
"Centro","CS TRINDADE",850,"2015 Q4",41
"Centro","CS TRINDADE",851,"2015 Q4",31
"Centro","CS TRINDADE",852,"2015 Q4",36
"Centro","CS TRINDADE",853,"2015 Q4",30
"Centro","CS TRINDADE",854,"2015 Q4",38
"Continente","CS VILA APARECIDA",90,"2015 Q4",14
"Continente","CS VILA APARECIDA",91,"2015 Q4",8
"Centro","CS CENTRO",950,"2015 Q4",21
"Centro","CS CENTRO",951,"2015 Q4",9
"Centro","CS CENTRO",952,"2015 Q4",16
